ID,Reference,Deal date,Status,Product,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected total,Provisions,Expected till date,Collected till date
67c058be7a3abbfe326751e2,2502/004717/ZNEEM-ZAMAN/0017,27-Feb-25,Completed,claim,ZNEEM PHARMACIES,1541.32,0.05,1459.62,0,81.7,2,0,0,0,0,1459.62,1541.32,0,1541.32,0,1533.61,7.71,1531.68,1541.32
67c058be7a3abbfe326751e3,2502/004718/ZNEEM-RUKN/0038,27-Feb-25,Completed,claim,ZNEEM PHARMACIES,11683.67,0.05,11064.41,0,619.26,5,0,0,0,0,11064.41,477.49,11206.18,11683.67,0,11625.2,58.47,11610.63,11683.67
67c058be7a3abbfe326751e4,2502/004719/ZNEEM-SHAJARAT/0082,27-Feb-25,Completed,claim,ZNEEM PHARMACIES,8490.91,0.05,8040.76,0,450.15,28,0,0,0,0,8040.76,1112.4,7378.51,8490.91,0,8448.42,42.49,8437.83,8490.91
67c05a027a3abbfe32675240,2502/004720/OPENMINDS/0049,27-Feb-25,Completed,claim,OPENMINDS,582217.72,0.04,558777.99,0,23439.73,985,0,0,125,0,558652.99,523849.75,58367.97,582217.72,0,579306.03,2911.69,578860.53,582217.72
67c05ad27a3abbfe32675620,2502/004721/WINDSOR/0049,27-Feb-25,Completed,claim,WINDSOR,44250.58,0.06,41436.97,0,2813.61,83,1351,0,125,0,39960.97,43089.58,1161,44250.58,0,44028.58,222,44028.58,44250.58
67c05b5e7a3abbfe32675677,2502/004722/GLOBALHOME/0012,27-Feb-25,Completed,claim,GLOBALHOME,65700,0.05,62743.5,0,2956.5,21,0,0,125,0,62618.5,65700,0,65700,0,65371.5,328.5,65371.5,65700
67c05c127a3abbfe32675691,2502/004723/PRIMACURE/0012,27-Feb-25,Executed,claim,PRIMACURE,138921.07,0.04,132866.19,0,6054.88,801,5928,0,125,0,126813.19,129580.76,9295.51,138876.27,44.8,138226.87,694.2,136187.57,138876.27
67c05cec7a3abbfe326759b8,2502/004724/BESTHEALTH-PH/0017,27-Feb-25,Executed,claim,BESTHEALTH-PH,69815.3,0.06,65542.16,0,4273.14,588,0,0,125,0,65417.16,59823.64,0,59823.64,9991.66,69466.3,349,68604.77,59823.64
67c061067a3abbfe32675c08,2502/004725/SMDC/0058,27-Feb-25,Completed,claim,SMDC,7732.8,0.05,7346.14,0,386.66,3,1228,0,125,0,5993.14,0,7732.8,7732.8,0,7694,38.8,7694,7732.8
67c15f457a3abbfe32675ddf,2502/004726/CROWNS/0023,28-Feb-25,Completed,claim,CROWNS,27351.97,0.06,25806.28,0,1545.69,50,0,0,125,0,25681.28,27304.15,47.82,27351.97,0,27215.17,136.8,25001.57,27351.97
67c15fa17a3abbfe32675e16,2502/004727/SHEFAA/0032,28-Feb-25,Executed,claim,SHEFAA,3544.49,0.05,3364.64,0,179.85,19,0,0,125,0,3239.64,3544.49,0,3544.49,0,3527.19,17.3,3527.19,3017.54
67c18bf87a3abbfe32675e66,2502/004728/DISC-DHCC/0094,28-Feb-25,Completed,claim,DISC GROUP,152103.62,0.05,144452.59,0,7651.03,461,0,0,125,0,144327.59,143331.72,8771.9,152103.62,0,151343.03,760.59,151286.52,152103.62
67c18bf87a3abbfe32675e67,2502/004729/DISC-DMCC/0093,28-Feb-25,Completed,claim,DISC GROUP,78504,0.05,74665.07,0,3838.93,255,0,0,0,0,74665.07,76504,2000,78504,0,78111.19,392.81,78085.79,78504
67c18c297a3abbfe32676139,2502/004730/DISC-AUH/0013,28-Feb-25,Completed,claim,DISC-AUH,75622,0.05,72104.34,0,3517.66,439,270,0,125,0,71709.34,75206,416,75622,0,75243.9,378.1,75243.9,75622
67c1a09a7a3abbfe32676344,2502/004731/SMDC/0059,28-Feb-25,Completed,claim,SMDC,5914.6,0.05,5608.71,0,305.89,4,0,0,125,0,5483.71,4594.6,1320,5914.6,0,5885.6,29,5885.6,5914.6
67c54e377a3abbfe326773e2,2503/004733/WINDSOR/0050,03-Mar-25,Completed,claim,WINDSOR,71304.66,0.06,66800.03,0,4504.63,141,0,0,125,0,66675.03,66326.55,4978.11,71304.66,0,70947.66,357,70947.66,71304.66
67c5549b7a3abbfe326776e2,2503/004735/ALMAARED/0003,03-Mar-25,Completed,claim,ALMAARED,29038.69,0.06,27440.37,27440.37,1598.32,240,0,0,125,0,27315.37,29038.69,0,29038.69,0,28893.29,145.4,27752.1,29038.69
67c554c77a3abbfe326777d7,2503/004736/ALRAIAA/0036,03-Mar-25,Completed,claim,ALRAIAA,246000,0.05,234930,0,11070,56,0,0,125,0,234805,246000,0,246000,0,244770,1230,244770,246000
67c5550b7a3abbfe32677815,2503/004737/BUPA/0042,03-Mar-25,Executed,claim,BUPA,234139.27,0.05,223364.71,0,10774.56,131,0,0,125,0,223239.71,233809.27,330,234139.27,0,232969.07,1170.2,232861.07,110015.87
67c5551f7a3abbfe3267789b,2503/004738/DIYAFA/0022,03-Mar-25,Completed,claim,DIYAFA,107201.66,0.05,102270.08,0,4931.58,61,0,0,125,0,102145.08,107003.66,198,107201.66,0,106665.26,536.4,106665.26,107201.66
67c57cb47a3abbfe3267790c,2503/004739/EXCELLENT-PH/0007,03-Mar-25,Completed,claim,EXCELLENT-PH,42793.47,0.07,40009.13,0,2784.34,1331,0,0,125,0,39884.13,42784.2,9.27,42793.47,0,42578.77,214.7,42512.78,42793.47
67c5868d7a3abbfe32677e5d,2503/004740/EXCELLENT/0059,03-Mar-25,Completed,claim,EXCELLENT,46649.83,0.04,44588.47,0,2061.36,584,12317,0,125,0,32146.47,43139.34,3510.49,46649.83,0,46414.43,235.4,46257.73,46649.83
67c591c27a3abbfe326780d5,2503/004741/TRANSFORM/0109,03-Mar-25,Completed,claim,TRANSFORM,30139.14,0.05,28707,0,1432.14,78,0,0,125,0,28582,23388.16,6750.98,30139.14,0,29987.74,151.4,29984.44,30139.14
67c5926d7a3abbfe32678129,2503/004742/ALHOSN/0009,03-Mar-25,Executed,claim,ALHOSN,618979.58,0.05,588199.39,2787.6,30780.19,1113,0,0,125,0,588074.39,566600.85,52241.93,618842.78,136.8,615885.28,3094.3,614902.08,618842.78
67c592fa7a3abbfe326789e2,2503/004743/SMDC/0060,03-Mar-25,Completed,claim,SMDC,4448.4,0.05,4220.21,0,228.19,4,1219,0,125,0,2876.21,4448.4,0,4448.4,0,4425.5,22.9,4425.5,4448.4
67c5b13473876174e90600a4,2503/004744/GLOBALHOME/0013,03-Mar-25,Completed,claim,GLOBALHOME,72300,0.05,69046.5,0,3253.5,21,0,0,125,0,68921.5,72300,0,72300,0,71938.6,361.4,71938.6,72300
67c6a2eefd4d9381d1be3231,2503/004745/UNIQUE/0027,04-Mar-25,Completed,claim,UNIQUE,208800,0.05,199404,0,9396,102,62700,0,125,0,136579,207000,1800,208800,0,207756,1044,207756,208800
67c6b009fd4d9381d1be3990,2503/004746/OPENMINDS/0050,04-Mar-25,Executed,claim,OPENMINDS,157428.37,0.04,151085.63,0,6342.74,260,0,0,125,0,150960.63,139503.36,16975.01,156478.37,950,156640.67,787.7,156335.88,156478.37
67c6fe4afd4d9381d1be3ae2,2503/004747/WINDSOR/0051,04-Mar-25,Completed,claim,WINDSOR,6145.29,0.07,5745.78,0,399.51,11,0,0,125,0,5620.78,5564.79,580.5,6145.29,0,6113.59,31.7,6113.59,6145.29
67c7007efd4d9381d1be3af4,2503/004748/NEO-QUSAIS/0056,04-Mar-25,Executed,claim,NEO GROUP,42231.92,0.06,39488.59,0,2743.33,804,19450,0,125,0,19913.59,40861.67,40.74,40902.41,1329.51,42020.57,211.35,41978.55,40902.41
67c7007efd4d9381d1be3af5,2503/004749/NEO-DIP/0054,04-Mar-25,Completed,claim,NEO GROUP,19648.01,0.07,18364.98,0,1283.03,588,0,0,0,0,18364.98,19356.74,291.27,19648.01,0,19549.01,99,19538.2,19648.01
67c7007efd4d9381d1be3af6,2503/004750/NEO-JABALALI/0055,04-Mar-25,Completed,claim,NEO GROUP,18207.8,0.07,16949.46,0,1258.34,517,0,0,0,0,16949.46,18126.01,81.79,18207.8,0,18116,91.8,18105.54,18207.8
67c7007efd4d9381d1be3af7,2503/004751/NEO-ALQUOZ/0051,04-Mar-25,Completed,claim,NEO GROUP,8874.33,0.06,8311.63,0,562.7,133,0,0,0,0,8311.63,8874.33,0,8874.33,0,8829.71,44.62,8825.99,8874.33
67c70132fd4d9381d1be42f8,2503/004752/LASER/0026,04-Mar-25,Completed,claim,LASER,127401.15,0.06,119149.22,0,8251.93,221,0,0,125,0,119024.22,124853.68,2547.47,127401.15,0,126764.45,636.7,126496.95,127401.15
67c704fffd4d9381d1be43d9,2503/004753/SEVENSTAR/0001,04-Mar-25,Completed,claim,SEVENSTAR,535200,0.04,516468,516468,18732,29,0,9500,125,0,506843,535200,0,535200,0,532523.97,2676.03,532130.18,535200
67c84abf3bc391b35ce5f879,2503/004754/ZNEEM-ABUDHABI/0075,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,6015.05,0.05,5696.14,0,318.91,20,0,0,125,0,5571.14,6015.05,0,6015.05,0,5984.77,30.28,5971.07,6015.05
67c84abf3bc391b35ce5f87a,2503/004755/ZNEEM-SABAH/0024,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,4529.83,0.05,4289.73,0,240.1,3,0,0,0,0,4289.73,4529.83,0,4529.83,0,4507.18,22.65,4497.62,4529.83
67c84abf3bc391b35ce5f87b,2503/004756/ZNEEM-MAWJOOD/0104,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,3732.23,0.05,3534.24,0,197.99,32,0,0,0,0,3534.24,3732.23,0,3732.23,0,3713.54,18.69,3688.35,3732.23
67c84abf3bc391b35ce5f87c,2503/004757/ZNEEM-TOPCARE/0100,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,3546.07,0.05,3357.83,0,188.24,53,0,0,0,0,3357.83,3538.25,7.82,3546.07,0,3528.48,17.59,3519.97,3546.07
67c84abf3bc391b35ce5f87d,2503/004758/ZNEEM-NEEMGRAND/0021,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,3537.92,0.05,3350.39,0,187.53,5,0,0,0,0,3350.39,43.43,3494.49,3537.92,0,3520.29,17.63,3520.11,3537.92
67c84abf3bc391b35ce5f87e,2503/004759/ZNEEM-LIWAN/0022,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,2246.04,0.05,2126.99,0,119.05,1,0,0,0,0,2126.99,0,2246.04,2246.04,0,2234.77,11.27,2225.75,2246.04
67c84abf3bc391b35ce5f87f,2503/004760/ZNEEM-DARALNEEM/0019,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,1619.77,0.05,1533.92,0,85.85,1,0,0,0,0,1533.92,1619.77,0,1619.77,0,1611.64,8.13,1605.14,1619.77
67c84abf3bc391b35ce5f880,2503/004761/ZNEEM-SHAJARAT/0083,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,1389.17,0.05,1315.35,0,73.82,40,0,0,0,0,1315.35,1389.17,0,1389.17,0,1382.23,6.94,1377.45,1389.17
67c84abf3bc391b35ce5f881,2503/004762/ZNEEM-NEEMGREEN/0065,05-Mar-25,Completed,claim,ZNEEM PHARMACIES,1152.01,0.05,1090.92,0,61.09,8,0,0,0,0,1090.92,1152.01,0,1152.01,0,1146.23,5.78,1143.14,1152.01
67c84b4d3bc391b35ce5f931,2503/004763/ALPINE/0026,05-Mar-25,Completed,claim,ALPINE,1125060.9,0.04,1080050.4,0,45010.5,5238,14355,0,125,0,1065570.4,1117616.15,7444.75,1125060.9,0,1119435.6,5625.3,1119052.8,1125060.9
67c84bee3bc391b35ce60dab,2503/004764/ZIA/0021,05-Mar-25,Completed,claim,ZIA,30076.01,0.05,28496.67,0,1579.34,97,242,0,125,0,28129.67,29453.94,622.07,30076.01,0,29926.91,149.1,29926.91,30076.01
67c84c303bc391b35ce60e11,2503/004765/GLOBALHOME/0014,05-Mar-25,Completed,claim,GLOBALHOME,37800,0.05,36099,0,1701,21,0,0,125,0,35974,37800,0,37800,0,37611.1,188.9,37611.1,37800
67c84c633bc391b35ce60e29,2503/004766/SMDC/0061,05-Mar-25,Completed,claim,SMDC,8517.46,0.05,8059.6,0,457.86,10,0,0,125,0,7934.6,6887.48,1629.98,8517.46,0,8475.26,42.2,8475.26,8517.46
67c84ce23bc391b35ce60e37,2503/004767/ALAFDAL/0101,05-Mar-25,Completed,claim,ALAFDAL,13097.5,0.06,12331.08,0,766.42,199,0,0,125,0,12206.08,12005.47,1092.02,13097.49,0.01,13030.21,67.29,13024.01,13097.49
67c85a303bc391b35ce6e18d,2503/004768/ALPHA/0003,05-Mar-25,Completed,claim,ALPHA,136055.91,0.05,129382.77,129382.77,6673.14,310,0,0,125,0,129257.77,112014.6,24041.31,136055.91,0,135375.71,680.2,135375.71,136055.91
67c975d33bc391b35ce6e626,2503/004769/ALOLAMA-ETIHAD/0096,06-Mar-25,Completed,claim,SULTAN AL OLAMA GROUP,118576.03,0.05,112646.32,0,5929.71,278,2104,0,125,0,110417.32,112769.93,5806.1,118576.03,0,117982.62,593.41,117702.76,118576.03
67c975d33bc391b35ce6e627,2503/004770/ALOLAMA-BARSHA/0068,06-Mar-25,Completed,claim,SULTAN AL OLAMA GROUP,100375.9,0.05,95356.85,0,5019.05,63,0,0,0,0,95356.85,67060.15,33315.75,100375.9,0,99874.12,501.78,98922.5,100375.9
67c975d33bc391b35ce6e628,2503/004771/ALOLAMA/0052,06-Mar-25,Completed,claim,SULTAN AL OLAMA GROUP,3970.52,0.05,3771.98,0,198.54,7,0,0,0,0,3771.98,3970.52,0,3970.52,0,3950.66,19.86,3947.3,3970.52
67c976ef3bc391b35ce6e78b,2503/004772/WINDSOR/0052,06-Mar-25,Completed,claim,WINDSOR,22023.12,0.06,20730.58,0,1292.54,41,0,0,125,0,20605.58,19182.92,2840.2,22023.12,0,21913.72,109.4,21913.72,22023.12
67c978b33bc391b35ce6e7b9,2503/004773/MARHABA/0086,06-Mar-25,Completed,claim,MARHABA GROUP,35917.2,0.06,33869.83,0,2047.37,31,15409,0,125,0,18335.83,35917.2,0,35917.2,0,35739.01,178.19,34869.46,35917.2
67c978b33bc391b35ce6e7ba,2503/004774/JADEEDA/0072,06-Mar-25,Completed,claim,MARHABA GROUP,24678.25,0.06,23206.44,0,1471.81,17,0,0,0,0,23206.44,18254.35,6423.9,24678.25,0,24554.87,123.38,23815.52,24678.25
67c978b33bc391b35ce6e7bb,2503/004775/JULFAR/0077,06-Mar-25,Completed,claim,MARHABA GROUP,16589.35,0.06,15595.38,0,993.97,15,0,0,0,0,15595.38,16589.35,0,16589.35,0,16505.94,83.41,16191.73,16589.35
67c978b33bc391b35ce6e7bc,2503/004776/YAMAMAH/0036,06-Mar-25,Executed,claim,MARHABA GROUP,6937.54,0.06,6527.09,0,410.45,6,0,0,0,0,6527.09,4330.39,0,4330.39,2607.15,6903.09,34.45,6729.76,4330.39
67c978b33bc391b35ce6e7bd,2503/004777/JABAL/0075,06-Mar-25,Completed,claim,MARHABA GROUP,4685.95,0.06,4405.52,0,280.43,8,0,0,0,0,4405.52,4685.95,0,4685.95,0,4662.1,23.85,4520.22,4685.95
67c978b33bc391b35ce6e7be,2503/004778/ALDOAA/0046,06-Mar-25,Completed,claim,MARHABA GROUP,4101.88,0.06,3865.99,0,235.89,6,0,0,0,0,3865.99,4101.88,0,4101.88,0,4081.15,20.73,3917.61,4101.88
67c978b33bc391b35ce6e7bf,2503/004779/AHD/0061,06-Mar-25,Completed,claim,MARHABA GROUP,3958.37,0.06,3734.19,0,224.18,5,0,0,0,0,3734.19,3958.37,0,3958.37,0,3938.17,20.2,3832.2,3958.37
67c97b9e3bc391b35ce6e824,2503/004780/MYHEALTH/0020,06-Mar-25,Completed,claim,MYHEALTH,193251.75,0.04,184919.81,0,8331.94,1017,26549,0,125,0,158245.81,159688.03,33563.72,193251.75,0,192283.76,967.99,192235.98,193251.75
67c9802a3bc391b35ce6ec24,2503/004781/AFAQ/0060,06-Mar-25,Completed,claim,AFAQ,413100,0.04,396989.08,0,16110.92,46,0,0,125,0,396864.08,413100,0,413100,0,411034.5,2065.5,410709.8,413100
67c9a4953bc391b35ce6eda8,2503/004782/SMDC/0062,06-Mar-25,Completed,claim,SMDC,7598.53,0.05,7207.33,0,391.2,6,3339,0,125,0,3743.33,2999.72,4598.81,7598.53,0,7559.93,38.6,7559.93,7598.53
67ca9ff03bc391b35ce6efc1,2503/004783/ALRAIAA/0037,07-Mar-25,Completed,claim,ALRAIAA,146700,0.05,140098.5,0,6601.5,50,0,0,125,0,139973.5,146700,0,146700,0,145966.5,733.5,145966.5,146700
67caa2913bc391b35ce6fdec,2503/004784/IRVINE/0012,07-Mar-25,Completed,claim,IRVINE PHARMACIES,35473.28,0.04,34087.89,0,1385.39,368,545,0,125,0,33417.89,35473.28,0,35473.28,0,35295.98,177.3,35274.7,35473.28
67caa2913bc391b35ce6fded,2503/004785/IRVINE-BR/0010,07-Mar-25,Completed,claim,IRVINE PHARMACIES,16867.22,0.04,16207.87,0,659.35,301,0,0,0,0,16207.87,16867.21,0.01,16867.22,0,16782.92,84.3,16772.8,16867.22
67caa4033bc391b35ce70094,2503/004786/SPECTRUM/0012,07-Mar-25,Completed,claim,SPECTRUM GROUP,205892.1,0.04,197856.83,0,8035.27,1202,30295,0,125,0,167436.83,177957.94,27934.16,205892.1,0,204862.34,1029.76,204671.09,205892.1
67caa4043bc391b35ce70095,2503/004787/SPECTRUM-BR/0013,07-Mar-25,Completed,claim,SPECTRUM GROUP,179834.11,0.04,172815.21,0,7018.9,1098,0,0,0,0,172815.21,166446.69,13387.42,179834.11,0,178934.07,900.04,178766.53,179834.11
67caa4d03bc391b35ce70996,2503/004788/PRIMACURE/0013,07-Mar-25,Completed,claim,PRIMACURE,73918.58,0.04,70734.57,0,3184.01,418,320,0,125,0,70289.57,63674.64,10243.94,73918.58,0,73548.79,369.79,72163.59,73918.58
67cac4d93bc391b35ce70b53,2503/004789/WINDSOR/0053,07-Mar-25,Completed,claim,WINDSOR,18192.06,0.05,17200.51,0,991.55,29,0,0,125,0,17075.51,14133.96,4058.1,18192.06,0,18100.46,91.6,18100.46,18192.06
67cac63c3bc391b35ce70c20,2503/004790/VASAN/0041,07-Mar-25,Completed,claim,VASAN GROUP,68458.27,0.07,64008.29,0,4449.98,149,0,0,125,0,63883.29,52979.53,15478.74,68458.27,0,68114.58,343.69,68100.18,68458.27
67ce9543b91a110c329aa0fc,2503/004791/UNIQUE/0028,10-Mar-25,Completed,claim,UNIQUE,65400,0.05,62457,0,2943,76,17340,0,125,0,44992,65400,0,65400,0,65073,327,65073,65400
67ce9cdab91a110c329aa158,2503/004792/WINDSOR/0054,10-Mar-25,Completed,claim,WINDSOR,17605.31,0.06,16510.96,0,1094.35,36,0,0,125,0,16385.96,16513.01,1092.3,17605.31,0,17517.61,87.7,17517.61,17605.31
67ce9fffb91a110c329aa180,2503/004793/FAJR/0047,10-Mar-25,Completed,claim,ANAYA GROUP,59022.87,0.06,55575.59,0,3447.28,983,42221,0,125,0,13229.59,59013.09,9.78,59022.87,0,58727.38,295.49,58665.08,59022.87
67ce9fffb91a110c329aa181,2503/004794/FAJR-BR/0047,10-Mar-25,Completed,claim,ANAYA GROUP,45294.1,0.06,42482.35,0,2811.75,738,0,0,0,0,42482.35,45185.55,108.55,45294.1,0,45067.53,226.57,44666.96,45294.1
67ce9fffb91a110c329aa182,2503/004795/ANAYA-BR/0047,10-Mar-25,Completed,claim,ANAYA GROUP,30119.87,0.06,28241.84,0,1878.03,672,0,0,0,0,28241.84,24163.5,5956.37,30119.87,0,29968.98,150.89,29823.05,30119.87
67ce9fffb91a110c329aa183,2503/004796/ANAYA/0046,10-Mar-25,Completed,claim,ANAYA GROUP,15341.7,0.06,14439.28,0,902.42,352,0,0,125,0,14314.28,13176.13,2165.57,15341.7,0,15264.95,76.75,15230.2,15341.7
67cea079b91a110c329aac43,2503/004797/GLOBALHOME/0015,10-Mar-25,Completed,claim,GLOBALHOME,74400,0.05,71052,0,3348,18,0,0,125,0,70927,74400,0,74400,0,74028,372,74028,74400
67cea128b91a110c329aac59,2503/004798/CROWNS/0024,10-Mar-25,Completed,claim,CROWNS,51274.8,0.06,48377.33,0,2897.47,74,4423,0,125,0,43829.33,44773.2,6501.6,51274.8,0,51018.2,256.6,51018.2,51274.8
67cea20cb91a110c329aaca7,2503/004799/BUPA/0043,10-Mar-25,Executed,claim,BUPA,232899.64,0.05,222180.97,0,10718.67,157,0,0,125,0,222055.97,232899.64,0,232899.64,0,231734.54,1165.1,231628.35,85302.72
67cec2d7b91a110c329aae24,2503/004800/ZNEEM-ZAMAN/0018,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,19834.36,0.05,18783.11,0,1051.25,7,4671,0,125,0,13987.11,19834.36,0,19834.36,0,19735.27,99.09,19735.27,19834.36
67cec2d7b91a110c329aae25,2503/004801/ZNEEM-AYAZ/0083,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,16541.17,0.05,15664.44,0,876.73,8,0,0,0,0,15664.44,3849.34,12691.83,16541.17,0,16458.53,82.64,16457.89,16541.17
67cec2d7b91a110c329aae26,2503/004802/ZNEEM-RUKN/0039,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,11280.39,0.05,10682.5,0,597.89,6,0,0,0,0,10682.5,2677.45,8602.94,11280.39,0,11223.65,56.74,11087.22,11280.39
67cec2d7b91a110c329aae27,2503/004803/ZNEEM-NEEMGREEN/0066,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,11265.64,0.05,10668.5,0,597.14,10,0,0,0,0,10668.5,11265.64,0,11265.64,0,11209.35,56.29,11204.99,11265.64
67cec2d7b91a110c329aae28,2503/004804/ZNEEM-MAWJOOD/0105,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,10494.05,0.05,9937.42,0,556.63,96,0,0,0,0,9937.42,10494.05,0,10494.05,0,10441.65,52.4,10401.41,10494.05
67cec2d7b91a110c329aae29,2503/004805/ZNEEM-TCPLUS/0013,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,10399.71,0.05,9848.51,0,551.2,4,0,0,0,0,9848.51,1275.22,9124.49,10399.71,0,10347.75,51.96,10347.75,10399.71
67cec2d7b91a110c329aae2a,2503/004806/ZNEEM-LIWAN/0023,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,10235.21,0.05,9692.71,0,542.5,5,0,0,0,0,9692.71,0,10235.21,10235.21,0,10184.08,51.13,10184.08,10235.21
67cec2d7b91a110c329aae2b,2503/004807/ZNEEM-TOPCARE/0101,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,5381.82,0.05,5096.36,0,285.46,48,0,0,0,0,5096.36,3670.76,1711.06,5381.82,0,5355.51,26.31,5334.83,5381.82
67cec2d7b91a110c329aae2c,2503/004808/ZNEEM-ABUDHABI/0076,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,3604.33,0.05,3413.27,0,191.06,10,0,0,0,0,3413.27,3604.33,0,3604.33,0,3586.42,17.91,3576.57,3604.33
67cec2d7b91a110c329aae2d,2503/004809/ZNEEM-SABAH/0025,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,2429.83,0.05,2301.03,0,128.8,3,0,0,0,0,2301.03,2429.83,0,2429.83,0,2417.69,12.14,2417.69,2429.83
67cec2d7b91a110c329aae2e,2503/004810/ZNEEM-SHAJARAT/0084,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,1804.78,0.05,1708.83,0,95.95,45,0,0,0,0,1708.83,1804.78,0,1804.78,0,1795.5,9.28,1767.49,1804.78
67cec2d7b91a110c329aae2f,2503/004811/ZNEEM-ABRAR/0017,10-Mar-25,Completed,claim,ZNEEM PHARMACIES,1764.19,0.05,1670.62,0,93.57,17,0,0,0,0,1670.62,1764.19,0,1764.19,0,1755.22,8.97,1723.42,1764.19
67cec3b1b91a110c329aaf44,2503/004812/SEVENSTAR/0002,10-Mar-25,Completed,claim,SEVENSTAR,737700,0.04,711880.5,711880.5,25819.5,74,0,9500,125,0,702255.5,733800,3900,737700,0,734011.5,3688.5,723418.94,737700
67cec43fb91a110c329aaf92,2503/004813/TRANSFORM/0110,10-Mar-25,Completed,claim,TRANSFORM,21767.14,0.05,20702.4,0,1064.74,62,0,0,125,0,20577.4,18841.69,2925.45,21767.14,0,21658.54,108.6,21655.84,21767.14
67cec490b91a110c329aafd3,2503/004814/SMDC/0063,10-Mar-25,Completed,claim,SMDC,9508.24,0.05,9016.78,0,491.46,9,269,0,125,0,8622.78,2014.48,7493.76,9508.24,0,9460.94,47.3,9460.94,9508.24
67cedc4db91a110c329aaff9,2503/004815/MYHEALTH/0021,10-Mar-25,Executed,claim,MYHEALTH,491593.72,0.05,465176.41,0,26417.31,1841,5735,0,125,0,459316.41,453082.29,38433.03,491515.32,78.4,489135.53,2458.19,487488.63,491515.32
67cedf15b91a110c329ab72e,2503/004816/EXCELLENT/0060,10-Mar-25,Completed,claim,EXCELLENT,79132.27,0.04,75740.48,0,3391.79,720,1192,0,125,0,74423.48,71400.23,7732.04,79132.27,0,78733.27,399,78610.88,79132.27
67cee120b91a110c329aba03,2503/004817/ALRAIAA/0038,10-Mar-25,Completed,claim,ALRAIAA,241500,0.05,230632.5,0,10867.5,54,0,0,125,0,230507.5,241500,0,241500,0,240292.4,1207.6,240292.4,241500
67cee3ccb91a110c329aba3e,2503/004818/KHYBER/0006,10-Mar-25,Completed,claim,KHYBER,66201.14,0.05,62581.67,0,3619.47,781,0,0,125,0,62456.67,57334.69,8866.45,66201.14,0,65871.04,330.1,65863.12,66201.14
67cee6e7b91a110c329abd4f,2503/004819/RELEAF-ALQUOZ2/0052,10-Mar-25,Completed,claim,RELEAF GROUP,32167.05,0.07,30071.55,0,2095.5,775,11000,0,125,0,18946.55,27977.16,4189.89,32167.05,0,32006.13,160.92,31934.75,32167.05
67cee6e7b91a110c329abd50,2503/004820/RELEAF-DIP/0050,10-Mar-25,Completed,claim,RELEAF GROUP,26804.6,0.07,25061.21,0,1743.39,718,0,0,0,0,25061.21,23132.37,3672.23,26804.6,0,26670.67,133.93,26609.85,26804.6
67cee6e7b91a110c329abd51,2503/004821/RELEAF-JABALALI/0049,10-Mar-25,Completed,claim,RELEAF GROUP,20804.54,0.07,19366.6,0,1437.94,653,0,0,0,0,19366.6,19552.07,1252.47,20804.54,0,20700.78,103.76,20236.38,20804.54
67cee6e7b91a110c329abd52,2503/004822/RELEAF-ALQUOZ1/0041,10-Mar-25,Completed,claim,RELEAF GROUP,155.67,0.06,146.11,0,9.56,4,0,0,0,0,146.11,153.45,2.22,155.67,0,154.89,0.78,154.19,155.67
67d0247fb91a110c329ac6a7,2503/004823/SMDC/0064,11-Mar-25,Completed,claim,SMDC,7090.55,0.06,6690.16,0,400.39,6,0,0,125,0,6565.16,6862.55,228,7090.55,0,7054.65,35.9,7054.65,7090.55
67d0268ab91a110c329ac6b1,2503/004824/ALOLAMA-ETIHAD/0097,11-Mar-25,Completed,claim,SULTAN AL OLAMA GROUP,64419.75,0.05,61198.25,0,3221.5,138,0,0,125,0,61073.25,61285.05,3134.7,64419.75,0,64096.23,323.52,63695.69,64419.75
67d0268ab91a110c329ac6b2,2503/004825/ALOLAMA-BARSHA/0069,11-Mar-25,Completed,claim,SULTAN AL OLAMA GROUP,13086,0.05,12431.7,0,654.3,1,0,0,0,0,12431.7,13086,0,13086,0,13020.52,65.48,12990.4,13086
